PRES,HGHT,TEMP,DWPT,FRPT,RELH,RELI,MIXR,DRCT,SKNT,THTA,THTE,THTV
216.5,11887.0,-51.96666666666667,-61.9,-57.66666666666666,29.666666666666668,49.0,0.0433333333333333,241.66666666666663,42.0,342.4666666666667,342.7,342.5
216.6,11924.666666666666,-49.86666666666667,-63.833333333333336,-59.633333333333326,23.0,37.0,0.04,278.3333333333333,39.0,345.7,345.8666666666666,345.7333333333333
216.7,11887.0,-49.8875,-69.1625,-64.9,12.125,19.625,0.0225,252.5,47.75,345.5625,345.6875,345.5625
216.8,11887.0,-50.18571428571429,-62.15714285714286,-57.92857142857143,24.714285714285715,39.57142857142857,0.0442857142857142,273.57142857142856,53.0,345.07142857142856,345.3,345.1
216.9,11909.6,-49.32,-60.67999999999999,-56.48,28.4,45.8,0.056,270.0,37.6,346.38,346.66,346.42
217.0,11926.388185654008,-48.74767932489452,-61.20379746835443,-57.0126582278481,30.666666666666668,49.0548523206751,0.0648945147679325,255.662447257384,38.16877637130802,347.2257383966245,347.5189873417722,347.23755274261606
217.1,11887.0,-49.64,-66.64,-62.36,14.2,23.0,0.026,270.0,48.0,345.84000000000003,345.96,345.84000000000003
217.2,11887.0,-49.18333333333334,-66.2,-61.93333333333333,19.83333333333333,32.166666666666664,0.0349999999999999,230.83333333333331,52.333333333333336,346.45,346.6166666666666,346.4666666666667
217.3,11887.0,-48.75,-70.9,-66.6,7.0,11.0,0.015,255.0,46.75,347.1,347.15,347.1
217.4,11887.0,-49.2875,-65.5,-61.2375,18.25,29.125,0.035,263.125,39.625,346.2,346.35,346.2125
217.5,11887.0,-49.583333333333336,-66.73333333333333,-62.46666666666666,12.333333333333334,20.0,0.0233333333333333,256.6666666666667,46.333333333333336,345.7166666666667,345.8333333333333,345.7166666666667
217.6,11887.0,-48.4,-61.35,-57.15,25.25,40.25,0.05,286.25,48.0,347.45,347.675,347.475
217.7,11887.0,-48.77692307692308,-64.11538461538461,-59.85384615384616,20.307692307692307,32.38461538461539,0.04,248.84615384615384,40.76923076923077,346.8538461538462,347.0692307692307,346.87692307692305
217.8,11887.0,-49.2235294117647,-63.094117647058816,-58.84117647058823,21.764705882352946,34.94117647058823,0.0423529411764705,252.05882352941177,37.588235294117645,346.1117647058823,346.3058823529412,346.13529411764705
217.9,11887.0,-48.77,-61.09,-56.88,28.6,45.9,0.057,271.5,33.6,346.78000000000003,347.04,346.78000000000003
218.0,11900.132142857145,-48.52392857142858,-60.51714285714286,-56.33,31.34285714285714,50.010714285714286,0.0681428571428571,255.86785714285716,38.57142857142857,347.11071428571427,347.4225,347.1317857142857
218.1,11887.0,-48.72857142857144,-65.07142857142857,-60.84285714285714,21.142857142857142,33.857142857142854,0.0457142857142857,269.2857142857143,35.714285714285715,346.75714285714287,346.9857142857143,346.7857142857143
218.2,11887.0,-48.2,-69.28571428571429,-65.0,10.285714285714286,16.428571428571427,0.0228571428571428,230.7142857142857,25.714285714285715,347.5142857142857,347.61428571428576,347.5142857142857
218.3,11887.0,-48.53636363636363,-61.7,-57.50909090909091,26.727272727272727,42.63636363636363,0.0554545454545454,270.45454545454544,35.45454545454545,346.9818181818182,347.21818181818185,346.9818181818182
218.4,11887.0,-48.400000000000006,-62.85555555555556,-58.62222222222223,25.11111111111111,40.11111111111112,0.0522222222222222,261.6666666666667,37.333333333333336,347.1333333333333,347.3777777777778,347.1666666666667
218.5,11887.0,-48.74166666666667,-59.66666666666666,-55.48333333333333,31.25,50.41666666666666,0.065,240.0,34.5,346.55,346.825,346.55
218.6,11887.0,-48.62,-58.64,-54.48,31.4,50.2,0.0679999999999999,281.0,22.2,346.7,347.0,346.7
218.7,11887.0,-48.87272727272728,-60.72727272727273,-56.52727272727272,30.818181818181817,49.18181818181818,0.0654545454545454,255.45454545454547,24.727272727272727,346.25454545454545,346.54545454545456,346.26363636363635
218.8,11871.416666666666,-48.375,-63.61666666666667,-59.36666666666667,22.166666666666668,35.25,0.0466666666666666,253.75,27.08333333333333,346.975,347.2,346.9833333333333
218.9,11887.0,-47.72222222222222,-61.73333333333333,-57.5,21.666666666666668,34.55555555555556,0.05,241.66666666666663,27.55555555555556,347.9555555555555,348.20000000000005,347.96666666666664
219.0,11869.352490421456,-48.270114942528735,-60.644827586206894,-56.45440613026821,29.666666666666668,47.22988505747127,0.0670498084291187,258.31800766283527,38.53256704980843,347.05057471264365,347.35517241379307,347.0659003831417
219.1,11887.0,-48.2,-62.71666666666666,-58.48333333333333,23.5,37.0,0.055,236.66666666666663,23.5,347.15000000000003,347.3833333333334,347.15000000000003
219.2,11887.0,-47.2625,-62.1625,-57.9375,22.875,35.75,0.05875,260.0,23.75,348.5125,348.7625,348.5125
219.3,11887.0,-46.260000000000005,-56.1,-52.02,38.2,59.4,0.106,224.0,22.0,350.04,350.52,350.08000000000004
219.4,11887.0,-47.385714285714286,-62.07142857142857,-57.85714285714285,25.142857142857142,39.71428571428572,0.0614285714285714,239.28571428571428,25.714285714285715,348.2142857142857,348.5142857142857,348.2285714285714
219.5,11887.0,-46.16666666666666,-63.2,-58.95,13.166666666666666,20.666666666666668,0.0383333333333333,190.0,21.5,350.0833333333333,350.25,350.1
219.6,11887.0,-47.28,-62.28,-58.1,25.6,40.2,0.06,208.0,18.0,348.32,348.62,348.34000000000003
219.7,11887.0,-46.56666666666666,-59.583333333333336,-55.36666666666667,24.83333333333333,39.0,0.065,277.5,25.666666666666668,349.3833333333334,349.68333333333334,349.40000000000003
219.8,11887.0,-47.01666666666667,-58.25,-54.11666666666667,34.333333333333336,54.5,0.0833333333333333,215.0,28.0,348.6166666666666,349.0,348.6333333333334
219.9,11887.0,-46.425,-62.3,-58.1,22.0,34.5,0.06,212.5,18.75,349.525,349.775,349.525
220.0,11835.248175182482,-48.35109489051095,-60.88540145985401,-56.6963503649635,29.9014598540146,47.693430656934304,0.0654744525547445,253.7627737226277,37.71167883211679,346.47299270072995,346.771897810219,346.4857664233577
220.1,11887.0,-45.45,-55.55,-51.5,41.0,63.5,0.12,137.5,16.0,350.9,351.45,350.9
220.2,11860.285714285714,-46.5,-59.04285714285714,-54.91428571428571,34.857142857142854,54.85714285714285,0.0942857142857142,242.14285714285717,15.857142857142858,349.25714285714287,349.6857142857143,349.2714285714286
220.3,11887.0,-46.3,-63.975,-59.775,19.75,31.25,0.0525,237.5,21.0,349.5,349.75,349.525
220.4,11887.0,-45.25,-58.8,-54.65,26.75,41.5,0.0875,278.75,21.75,351.05,351.45,351.075
220.5,11887.0,-46.5,-60.03333333333333,-55.833333333333336,22.666666666666668,35.666666666666664,0.0566666666666666,155.0,25.33333333333333,349.1333333333334,349.40000000000003,349.1333333333334
220.6,11887.0,-45.71666666666667,-57.9,-53.76666666666667,31.83333333333333,49.5,0.0916666666666666,222.5,18.5,350.26666666666665,350.6666666666667,350.3
220.7,11849.6,-46.18,-58.38,-54.24,30.6,48.0,0.086,262.0,38.0,349.54,349.94,349.58000000000004
220.8,11887.0,-48.2,-65.2,-61.0,12.0,19.0,0.03,325.0,18.0,346.3,346.4,346.3
220.9,11793.5,-47.55,-60.65,-56.55,42.5,66.5,0.125,205.0,13.0,347.35,347.85,347.35
221.0,11809.22813688213,-47.77072243346008,-59.85361216730038,-55.68326996197719,32.045627376425855,50.760456273764255,0.0756653992395437,253.7338403041825,40.36501901140685,346.91596958174904,347.26045627376425,346.9376425855514
221.2,10362.333333333334,-45.86666666666667,-61.16666666666666,-57.1,27.0,42.0,0.09,266.6666666666667,29.666666666666668,349.76666666666665,350.2,349.76666666666665
221.3,11700.0,-47.6,-71.6,-67.3,5.0,7.0,0.01,270.0,55.0,347.0,347.1,347.0
221.4,11793.5,-48.1,-68.3,-64.2,20.5,32.0,0.06,195.0,27.0,346.20000000000005,346.45000000000005,346.20000000000005
221.5,11887.0,-45.8,-59.9,-55.73333333333333,26.33333333333333,41.0,0.0833333333333333,235.0,15.333333333333334,349.7333333333333,350.06666666666666,349.7333333333333
221.6,11700.0,-49.9,-58.1,-53.9,38.0,61.0,0.07,330.0,22.0,343.4,343.7,343.4
222.0,11778.349794238684,-47.64279835390947,-60.042386831275714,-55.8679012345679,30.64197530864197,48.5925925925926,0.0712345679012345,266.119341563786,40.25925925925926,346.6761316872428,346.99341563786004,346.6876543209877
222.1,11700.0,-48.85,-65.4,-61.05,17.5,28.0,0.03,267.5,55.0,344.75,344.9,344.75
222.2,11700.0,-51.0,-61.2,-56.9,29.0,47.0,0.05,290.0,57.0,341.3,341.5,341.3
222.4,11700.0,-50.85,-64.5,-60.25,20.5,33.5,0.035,260.0,54.5,341.55,341.65,341.55
222.5,11700.0,-51.6,-70.4,-66.1,9.0,15.0,0.015,240.0,23.5,340.29999999999995,340.4,340.29999999999995
222.6,11700.0,-47.45,-61.8,-57.6,17.5,27.5,0.045,277.5,87.0,346.75,346.95000000000005,346.75
222.8,11700.0,-51.1,-77.5,-73.3,3.0,5.0,0.0,260.0,12.0,341.0,341.0,341.0
222.9,11700.0,-50.3,-77.7,-73.4,3.0,4.0,0.0,200.0,18.0,342.2,342.2,342.2
223.0,11748.023346303502,-47.23774319066148,-60.09805447470817,-55.92645914396887,30.089494163424124,47.52918287937743,0.0747470817120622,257.420233463035,39.4591439688716,346.8451361867704,347.1824902723735,346.8579766536965
223.1,11700.0,-48.1,-70.1,-65.8,6.0,10.0,0.01,295.0,39.0,345.4,345.5,345.4
223.3,11700.0,-47.75,-65.8,-61.55,15.5,24.5,0.04,260.0,53.0,345.95,346.1,345.95
223.4,11700.0,-47.7,-53.2,-49.2,53.0,84.0,0.12,300.0,93.0,345.9,346.4,345.9
223.6,11793.5,-46.0,-59.9,-55.75,19.0,30.0,0.055,292.5,41.5,348.45,348.70000000000005,348.45
223.7,11621.333333333334,-49.36666666666667,-68.66666666666667,-64.43333333333334,17.0,27.666666666666668,0.0366666666666666,263.3333333333333,65.66666666666667,343.2666666666667,343.40000000000003,343.2666666666667
223.9,11582.0,-45.6,-51.2,-47.2,53.0,83.0,0.15,265.0,30.0,348.9,349.6,348.9
224.0,11720.921739130436,-47.13695652173913,-59.2995652173913,-55.14434782608696,32.12608695652174,50.582608695652176,0.0805217391304347,257.69565217391306,37.13913043478261,346.56391304347824,346.9165217391305,346.5808695652174
224.1,11700.0,-45.1,-72.6,-68.3,3.0,5.0,0.01,215.0,44.0,349.6,349.7,349.6
224.2,11700.0,-45.5,-52.4,-48.3,46.0,71.0,0.13,305.0,22.0,349.1,349.6,349.1
224.3,11700.0,-46.3,-75.4,-71.1,2.0,4.0,0.01,295.0,46.0,347.7,347.7,347.7
224.4,11582.0,-48.75,-72.8,-68.5,4.5,7.5,0.01,287.5,69.0,343.9,344.0,343.95000000000005
224.5,11700.0,-48.0,-69.6,-65.3,7.0,10.0,0.01,225.0,18.0,345.0,345.1,345.0
224.6,11641.0,-49.7,-64.9,-60.75,32.0,52.0,0.065,205.0,38.5,342.4,342.65,342.4
224.7,11641.0,-47.9,-67.25,-63.0,12.5,19.5,0.03,250.0,43.0,345.04999999999995,345.25,345.04999999999995
224.8,11700.0,-47.7,-66.8,-62.5,9.0,15.0,0.02,205.0,16.0,345.3,345.4,345.3
225.0,11691.114173228349,-46.911023622047246,-58.83700787401575,-54.68188976377953,32.196850393700785,50.63779527559055,0.0822440944881889,262.6653543307087,37.60629921259842,346.4614173228346,346.83149606299213,346.4834645669292
225.1,11641.0,-48.05,-61.95,-57.7,19.5,31.0,0.045,265.0,27.0,344.65,344.85,344.65
225.2,11641.0,-46.55,-62.1,-57.85,16.0,25.0,0.04,307.5,51.0,346.95000000000005,347.1,346.95000000000005
225.3,11700.0,-45.75,-54.95,-50.8,35.0,54.5,0.1,285.0,14.5,348.04999999999995,348.55,348.1
225.4,11582.0,-49.650000000000006,-60.35,-56.150000000000006,35.0,56.0,0.0699999999999999,277.5,51.0,342.05,342.4,342.1
225.6,11582.0,-47.275000000000006,-72.475,-68.175,4.25,6.75,0.0075,245.0,55.75,345.675,345.7,345.675
225.7,11582.0,-47.5,-65.975,-61.725,20.0,31.75,0.0425,282.5,63.75,345.3,345.525,345.325
225.8,11700.0,-48.5,-64.4,-60.1,14.0,23.0,0.03,225.0,18.0,343.7,343.8,343.7
226.0,11666.664031620554,-46.5193675889328,-58.54584980237154,-54.40237154150197,32.573122529644266,51.00790513833992,0.0864426877470355,257.6877470355731,36.98814229249012,346.6229249011858,347.006324110672,346.6442687747036
226.1,11588.75,-47.5125,-62.6,-58.4125,25.75,41.0,0.0525,225.0,29.25,345.0875,345.3125,345.0875
226.2,11605.6,-46.68,-66.42,-62.14,10.8,17.2,0.028,254.0,58.0,346.3,346.42,346.32
226.3,11582.0,-46.8,-69.39999999999999,-65.10000000000001,6.666666666666667,10.0,0.0166666666666666,261.6666666666667,56.66666666666666,346.0333333333333,346.1,346.0333333333333
226.4,11582.0,-48.55,-59.05,-54.9,30.5,48.5,0.06,292.5,54.5,343.29999999999995,343.6,343.29999999999995
226.5,11621.333333333334,-46.43333333333334,-60.06666666666666,-55.9,24.0,37.333333333333336,0.0633333333333333,296.6666666666667,37.0,346.5333333333333,346.8,346.5333333333333
226.6,11601.666666666666,-46.88333333333333,-62.06666666666666,-57.85,22.5,35.666666666666664,0.0516666666666666,241.66666666666663,40.16666666666666,345.81666666666666,346.0333333333333,345.81666666666666
226.7,11582.0,-47.65,-63.73333333333333,-59.51666666666667,22.666666666666668,36.333333333333336,0.0483333333333333,238.33333333333331,42.833333333333336,344.6166666666666,344.81666666666666,344.63333333333327
226.8,11621.333333333334,-47.53333333333333,-60.53333333333333,-56.3,26.0,41.333333333333336,0.0533333333333333,295.0,43.333333333333336,344.7,344.93333333333334,344.7333333333333
226.9,11582.0,-47.025,-63.7,-59.475,21.25,33.25,0.05,197.5,38.25,345.425,345.7,345.45
227.0,11630.720754716982,-46.460754716981135,-58.46754716981132,-54.32830188679245,32.93584905660377,51.50566037735849,0.0908679245283018,256.2188679245283,36.25283018867925,346.2747169811321,346.68,346.2950943396226
227.1,11601.666666666666,-45.63333333333333,-64.7,-60.46666666666667,15.833333333333334,24.666666666666668,0.0466666666666666,255.0,45.66666666666666,347.5,347.7,347.5
227.2,11582.0,-46.66666666666666,-61.76666666666667,-57.6,25.33333333333333,40.0,0.07,283.3333333333333,49.0,345.8666666666666,346.1333333333334,345.8666666666666
227.3,11582.0,-46.91111111111111,-65.62222222222222,-61.34444444444445,13.88888888888889,22.22222222222222,0.0333333333333333,267.22222222222223,33.55555555555556,345.44444444444446,345.6111111111111,345.46666666666664
227.4,11582.0,-47.6,-61.133333333333326,-56.900000000000006,25.33333333333333,40.0,0.0566666666666666,278.3333333333333,36.0,344.3666666666666,344.6333333333334,344.3666666666666
227.5,11582.0,-47.05,-66.8,-62.53333333333333,11.833333333333334,18.83333333333333,0.0283333333333333,270.8333333333333,34.0,345.1666666666667,345.31666666666666,345.1666666666667
227.6,11582.0,-46.4,-64.10000000000001,-59.86666666666667,20.0,31.33333333333333,0.06,241.66666666666663,44.333333333333336,346.1,346.3333333333333,346.1
227.7,11582.0,-47.1,-64.10000000000001,-59.833333333333336,18.166666666666668,28.83333333333333,0.0416666666666666,232.5,45.833333333333336,344.9666666666667,345.18333333333334,344.9666666666667
227.8,11582.0,-47.3,-59.28333333333333,-55.11666666666667,27.83333333333333,44.0,0.0683333333333333,260.8333333333333,35.666666666666664,344.6333333333334,344.93333333333334,344.6333333333334
227.9,11582.0,-46.7,-56.9,-52.7,30.0,48.0,0.08,200.0,46.0,345.6,345.9,345.6
228.0,11600.28163265306,-46.093061224489794,-58.17183673469388,-54.040408163265305,32.02040816326531,49.926530612244896,0.0897959183673469,262.2612244897959,37.6204081632653,346.4028571428572,346.8,346.42530612244894
228.1,11582.0,-46.475,-64.975,-60.725,15.25,24.25,0.0375,262.5,26.75,345.775,345.975,345.825
228.2,11582.0,-46.15,-61.25,-57.0375,22.875,35.75,0.06,273.75,31.625,346.25,346.5125,346.25
228.3,11582.0,-45.5,-63.24000000000001,-59.02,18.4,28.8,0.048,262.0,32.8,347.16,347.38,347.16
228.4,11582.0,-46.18,-63.4,-59.2,21.6,33.6,0.054,243.0,31.6,346.08000000000004,346.34000000000003,346.1
228.5,11295.111111111111,-46.47777777777778,-60.14444444444444,-55.93333333333333,24.0,37.55555555555556,0.0633333333333333,270.55555555555554,35.111111111111114,345.56666666666666,345.8666666666667,345.5777777777778
228.6,11582.0,-46.48333333333333,-58.11666666666667,-53.93333333333334,32.0,50.5,0.08,263.3333333333333,31.33333333333333,345.5333333333333,345.90000000000003,345.55
228.7,11582.0,-46.47777777777778,-58.85555555555556,-54.7,28.11111111111111,44.0,0.0744444444444444,251.11111111111111,31.666666666666668,345.5222222222222,345.8777777777778,345.55555555555554
228.8,11582.0,-46.1,-56.84444444444445,-52.72222222222222,32.44444444444444,50.55555555555556,0.0877777777777777,260.0,35.666666666666664,346.06666666666666,346.4555555555555,346.0888888888889
228.9,11582.0,-45.07272727272727,-58.66363636363636,-54.5,25.454545454545453,39.63636363636363,0.0718181818181818,268.1818181818182,34.54545454545455,347.54545454545456,347.8636363636364,347.55454545454546
229.0,11568.301587301588,-46.04087301587301,-58.48611111111112,-54.35357142857143,32.36507936507937,50.56349206349206,0.0884920634920635,257.5952380952381,40.00396825396825,346.05079365079365,346.43809523809523,346.0670634920635
229.1,11582.0,-45.93333333333334,-60.31666666666666,-56.13333333333333,25.5,39.333333333333336,0.0683333333333333,287.5,28.83333333333333,346.15000000000003,346.4666666666667,346.1666666666667
229.2,11582.0,-45.9,-60.1,-55.9,22.0,34.42857142857143,0.0614285714285714,215.7142857142857,21.285714285714285,346.15714285714284,346.4142857142857,346.1714285714285
229.3,11582.0,-45.1125,-56.2,-52.0625,30.5,47.125,0.09,273.125,24.75,347.3,347.7,347.3375
229.4,11582.0,-45.21666666666667,-57.26666666666667,-53.11666666666667,29.166666666666668,45.16666666666666,0.085,228.33333333333331,28.166666666666668,347.1666666666667,347.55,347.18333333333334
229.5,11582.0,-44.125,-54.15,-50.025,34.0,52.0,0.12,220.0,24.0,348.75,349.275,348.775
229.6,11582.0,-45.075,-54.55,-50.5,39.75,61.25,0.1225,263.75,29.0,347.25,347.775,347.25
229.7,11582.0,-44.925,-60.2375,-56.0625,23.375,36.25,0.0725,186.25,20.875,347.45,347.7875,347.4625
229.8,11582.0,-44.12,-57.78,-53.67999999999999,32.0,49.0,0.104,240.0,14.0,348.66,349.1,348.68
229.9,11582.0,-43.22857142857144,-61.44285714285714,-57.3,22.0,33.0,0.0885714285714285,262.1428571428572,28.428571428571427,349.9428571428571,350.3285714285715,349.9714285714286
230.0,11540.230215827338,-45.770143884892086,-57.97805755395683,-53.84856115107914,31.784172661870503,49.406474820143885,0.0913309352517985,256.46043165467626,37.7589928057554,346.03237410071944,346.4370503597122,346.05179856115103
230.1,11582.0,-43.92,-61.64,-57.44,19.6,30.0,0.068,190.0,23.2,348.84000000000003,349.16,348.84000000000003
230.2,11582.0,-44.625,-54.85,-50.775,37.5,57.75,0.1075,213.75,17.5,347.675,348.175,347.725
230.3,11582.0,-43.0,-51.29999999999999,-47.333333333333336,40.66666666666666,62.0,0.15,121.66666666666669,15.333333333333334,350.1333333333334,350.76666666666665,350.1333333333334
230.4,11565.6,-43.96,-56.1,-52.06,41.6,64.4,0.1359999999999999,237.0,37.4,348.6,349.16,348.64
230.5,11582.0,-43.625,-58.375,-54.25,22.75,34.5,0.09,242.5,19.0,349.075,349.45,349.1
230.6,11582.0,-43.85,-52.85,-48.825,38.5,58.75,0.1375,222.5,18.25,348.75,349.3,348.75
230.7,11582.0,-43.975,-55.225,-51.15,40.0,61.5,0.1275,185.0,19.75,348.475,349.05,348.5
230.8,11582.0,-43.725,-53.625,-49.525,35.75,54.5,0.1225,212.5,18.75,348.75,349.3,348.775
230.9,11582.0,-41.9,-58.4,-54.2,15.0,23.0,0.06,240.0,15.0,351.5,351.8,351.5
231.0,11515.595141700403,-45.42914979757085,-58.09352226720648,-53.97165991902834,31.80566801619433,49.35222672064777,0.0932388663967611,260.66396761133603,38.17813765182186,346.1174089068826,346.531983805668,346.1388663967612
231.2,11582.0,-43.2,-55.55,-51.5,26.0,39.0,0.095,242.5,29.5,349.45,349.85,349.45
231.3,11278.0,-47.4,-82.0,-77.9,1.0,1.0,0.0,265.0,28.0,343.0,343.0,343.0
231.5,11582.0,-42.7,-49.6,-45.7,47.0,71.0,0.18,315.0,10.0,350.0,350.8,350.0
231.8,11582.0,-42.2,-46.4,-42.6,63.0,96.0,0.26,320.0,12.0,350.7,351.8,350.8
231.9,11582.0,-45.9,-65.2,-60.9,10.0,15.0,0.03,25.0,12.0,345.1,345.2,345.1
232.0,11481.857707509882,-45.37391304347826,-57.99644268774704,-53.87312252964427,32.1699604743083,49.87351778656127,0.0933201581027668,259.57707509881425,37.84189723320158,345.7873517786561,346.19604743083005,345.801581027668
232.1,11582.0,-41.0,-47.1,-43.3,52.0,77.0,0.24,335.0,17.0,352.3,353.4,352.4
232.3,11278.0,-47.5,-71.3,-67.0,5.0,8.0,0.01,285.0,70.0,342.5,342.6,342.5
232.4,11582.0,-44.2,-50.0,-46.1,53.0,81.0,0.17,155.0,16.0,347.3,348.1,347.4
232.6,11400.0,-45.45,-57.5,-53.35,24.5,38.5,0.07,307.5,66.0,345.45000000000005,345.75,345.45000000000005
232.8,11400.0,-46.5,-80.3,-76.0,1.0,2.0,0.0,260.0,24.0,343.7,343.7,343.7
232.9,11400.0,-46.5,-80.5,-76.2,1.0,2.0,0.0,285.0,53.0,343.6,343.7,343.6
233.0,11459.517374517374,-44.88146718146718,-57.14015444015444,-53.03861003861004,33.625482625482626,51.94594594594594,0.1036293436293436,255.5984555984556,36.52123552123552,346.1007722007722,346.55868725868726,346.123166023166
233.1,11400.0,-44.6,-68.1,-63.8,6.0,9.0,0.02,285.0,52.0,346.4,346.5,346.4
233.9,11278.0,-45.9,-75.4,-71.1,2.0,3.0,0.01,285.0,70.0,344.2,344.2,344.2
234.0,11414.33613445378,-44.99033613445378,-57.33739495798319,-53.22268907563025,32.13025210084034,49.65966386554622,0.0975210084033613,265.2731092436975,38.936974789915965,345.505462184874,345.9428571428571,345.5390756302521
234.1,11318.666666666666,-48.333333333333336,-65.10000000000001,-60.833333333333336,18.666666666666668,30.0,0.0333333333333333,296.6666666666667,38.333333333333336,340.43333333333334,340.56666666666666,340.43333333333334
234.3,11278.0,-50.1,-72.7,-68.4,5.0,9.0,0.01,255.0,35.0,337.6,337.7,337.6
234.4,11278.0,-47.6,-53.4,-49.4,51.0,81.0,0.11,260.0,19.0,341.3,341.8,341.3
234.5,11278.0,-48.45,-62.35,-58.150000000000006,29.0,47.0,0.05,260.0,59.0,340.1,340.29999999999995,340.1
234.7,11278.0,-44.4,-74.7,-70.4,2.0,3.0,0.01,280.0,55.0,346.2,346.2,346.2
234.8,11278.0,-48.0,-54.4,-50.3,47.0,75.0,0.1,290.0,18.0,340.6,341.1,340.7
234.9,11400.0,-44.4,-75.4,-71.1,2.0,3.0,0.01,205.0,18.0,346.1,346.1,346.1
235.0,11387.430278884462,-44.637051792828686,-56.7003984063745,-52.60876494023904,34.059760956175296,52.51394422310757,0.1071713147410358,253.9601593625498,37.96414342629482,345.6171314741036,346.096015936255,345.64701195219124
235.1,11308.5,-47.650000000000006,-68.8,-64.52499999999999,9.25,15.0,0.0225,272.5,57.25,341.05,341.15,341.075
235.2,11278.0,-45.46666666666667,-64.5,-60.3,24.0,37.66666666666666,0.06,275.0,64.66666666666667,344.3,344.5333333333333,344.3
235.3,11278.0,-48.6,-67.8,-63.5,9.0,14.0,0.02,235.0,69.0,339.5,339.6,339.5
235.4,11318.666666666666,-44.63333333333333,-59.5,-55.333333333333336,27.33333333333333,42.66666666666666,0.08,285.0,62.333333333333336,345.4666666666667,345.8,345.4666666666667
235.6,11278.0,-46.75,-66.55000000000001,-62.25,10.0,15.5,0.025,260.0,63.5,342.20000000000005,342.25,342.20000000000005
235.7,11278.0,-44.95,-66.725,-62.45,16.0,26.0,0.0375,255.0,67.75,344.9,345.075,344.9
235.8,11278.0,-45.0,-63.95,-59.725,15.75,24.5,0.045,266.25,57.0,344.775,344.9625,344.7875
235.9,11278.0,-46.15,-61.2,-57.03333333333333,24.166666666666668,37.833333333333336,0.0616666666666666,285.8333333333333,49.16666666666666,342.93333333333334,343.2166666666667,342.93333333333334
236.0,11370.939516129032,-44.314112903225805,-56.53991935483871,-52.45201612903226,33.274193548387096,51.104838709677416,0.1110887096774193,261.3185483870968,38.03225806451613,345.68629032258065,346.1802419354839,345.708870967742
236.1,11278.0,-46.35,-67.55,-63.25,8.75,13.5,0.0225,250.0,49.5,342.575,342.7,342.575
236.2,11278.0,-45.25714285714286,-60.9,-56.69285714285714,22.0,34.07142857142857,0.0614285714285714,283.2142857142857,61.35714285714285,344.2142857142857,344.49285714285713,344.2142857142857
236.3,11278.0,-45.56666666666666,-54.4,-50.3,36.66666666666666,57.333333333333336,0.1033333333333333,290.0,59.0,343.6666666666667,344.1333333333334,343.7333333333333
236.4,11278.0,-45.10909090909091,-64.2909090909091,-60.01818181818182,13.454545454545457,20.818181818181817,0.039090909090909,267.27272727272725,45.63636363636363,344.3090909090909,344.5,344.3181818181818
236.5,11272.90909090909,-45.20909090909091,-63.35454545454545,-59.11818181818182,16.636363636363637,25.90909090909091,0.0418181818181818,248.63636363636363,47.90909090909091,344.1272727272727,344.3181818181818,344.1272727272727
236.6,11278.0,-45.03,-59.66,-55.54,28.5,44.2,0.078,277.0,61.9,344.37,344.73,344.38
236.7,11278.0,-45.53333333333333,-65.17777777777778,-60.95555555555556,17.0,26.33333333333333,0.0511111111111111,250.0,53.333333333333336,343.5777777777778,343.8111111111112,343.5777777777778
236.8,11278.0,-46.3125,-61.75,-57.5625,23.0,36.375,0.0574999999999999,255.625,49.625,342.3625,342.625,342.4125
236.9,11278.0,-44.49166666666667,-64.05,-59.833333333333336,18.25,28.0,0.0533333333333333,267.9166666666667,60.583333333333336,345.05833333333334,345.2833333333333,345.06666666666666
237.0,11343.992063492064,-44.03095238095238,-56.70198412698412,-52.61230158730159,32.82142857142857,50.3015873015873,0.1089285714285714,254.0793650793651,37.41269841269841,345.70119047619045,346.1765873015873,345.71746031746034
237.1,11278.0,-44.96666666666667,-64.30833333333334,-60.05,15.666666666666666,24.33333333333333,0.0425,262.0833333333333,53.16666666666666,344.2583333333334,344.44166666666666,344.27500000000003
237.2,11278.0,-45.75,-62.04166666666666,-57.84166666666667,22.916666666666668,35.916666666666664,0.0575,272.5,49.583333333333336,343.05833333333334,343.30833333333334,343.05833333333334
237.3,11278.0,-44.9,-61.0304347826087,-56.83043478260869,21.26086956521739,32.869565217391305,0.0582608695652173,256.95652173913044,48.0,344.2739130434783,344.54782608695655,344.2782608695652
237.4,11278.0,-44.65,-61.15,-56.96666666666667,19.666666666666668,30.166666666666668,0.0566666666666666,244.16666666666663,39.833333333333336,344.6333333333334,344.8666666666666,344.6333333333334
237.5,11277.92857142857,-45.10714285714285,-60.23571428571428,-56.06428571428571,25.5,39.285714285714285,0.075,237.14285714285717,36.285714285714285,343.88571428571424,344.2,343.88571428571424
237.6,11278.0,-45.13333333333333,-62.52777777777778,-58.3,17.166666666666668,26.666666666666668,0.0455555555555555,251.94444444444449,41.16666666666666,343.79999999999995,344.01666666666665,343.8111111111112
237.7,11278.0,-44.55217391304348,-60.56521739130435,-56.4,22.347826086956523,34.608695652173914,0.0639130434782608,259.1304347826087,44.0,344.6304347826087,344.9304347826087,344.6478260869565
237.8,11278.0,-45.55555555555556,-55.75555555555556,-51.63333333333333,34.333333333333336,53.333333333333336,0.0966666666666666,266.6666666666667,46.66666666666666,343.0888888888889,343.5111111111111,343.1
